stadium,full_team_name,team,team_abbr,x,y,d_wall,segment,spray_angle_stadia,fence_height,orientation
Oracle Park,San Franciso Giants,giants,SF,-154.7964771590485,333.425516795489,367.6064806164205,outfield_outer,-18.7,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-166.18459060489118,323.9878794930531,364.12286966478825,outfield_outer,-20.4,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-177.4340590407399,314.3846467788674,360.9993787223823,outfield_outer,-22.1,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-188.70658633141954,304.8083680392506,358.49451453489314,outfield_outer,-23.8,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-200.0413096475001,295.3057793242374,356.68197160465263,outfield_outer,-25.6,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-211.36079574666718,285.78540166649964,355.45278418426676,outfield_outer,-27.4,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-222.66739009622918,276.25205728282776,354.818215097902,outfield_outer,-29.2,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-233.92660736922522,266.66132840890646,354.72513542752836,outfield_outer,-30.9,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-242.97104483433404,255.2921854535282,352.43301289965245,outfield_outer,-32.7,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-248.04484576357277,241.39894800651223,346.1209291685861,outfield_outer,-34.3,8,ESE
Progressive Field,Cleveland Indians,indians,CLE,231.77063841956556,240.63581324611016,334.1006187513423,outfield_outer,32.9,9,N
Progressive Field,Cleveland Indians,indians,CLE,223.7972088486998,252.5044673505627,337.4073157482806,outfield_outer,31.2,9,N
Progressive Field,Cleveland Indians,indians,CLE,215.81604839365133,264.36792105092434,341.2725661770055,outfield_outer,29.4,9,N
Progressive Field,Cleveland Indians,indians,CLE,207.81816761747277,276.2204486130624,345.6676540029244,outfield_outer,27.7,9,N
Progressive Field,Cleveland Indians,indians,CLE,199.94777849664985,288.1578475011647,350.7336014730409,outfield_outer,26.1,9,N
Progressive Field,Cleveland Indians,indians,CLE,191.98967669051,300.0372630293722,356.20555184034293,outfield_outer,24.5,9,N
Progressive Field,Cleveland Indians,indians,CLE,184.00977410312976,311.9019618285913,362.1359285655165,outfield_outer,22.9,9,N
Progressive Field,Cleveland Indians,indians,CLE,175.88465036383317,323.6676493374668,368.36959356229335,outfield_outer,21.4,9,N
Progressive Field,Cleveland Indians,indians,CLE,167.9095305419679,335.53514520102465,375.2032037601715,outfield_outer,19.9,9,N
Progressive Field,Cleveland Indians,indians,CLE,158.19579739363922,345.7614891438912,380.23271517323514,outfield_outer,18.4,9,N
Progressive Field,Cleveland Indians,indians,CLE,144.87816205647175,350.9662951306226,379.6933264604167,outfield_outer,16.8,9,N
Progressive Field,Cleveland Indians,indians,CLE,131.50699423062147,356.03179337999154,379.5427873493919,outfield_outer,15.2,9,N
Progressive Field,Cleveland Indians,indians,CLE,118.19307245920436,361.2463921804669,380.0901975067897,outfield_outer,13.6,9,N
Progressive Field,Cleveland Indians,indians,CLE,104.87291661231231,366.4450713897233,381.1565544295315,outfield_outer,12,9,N
Progressive Field,Cleveland Indians,indians,CLE,91.5424049650292,371.6171377796785,382.7261540557974,outfield_outer,10.4,9,N
Progressive Field,Cleveland Indians,indians,CLE,78.19280177937063,376.7396604801642,384.7686136222878,outfield_outer,8.8,9,N
Progressive Field,Cleveland Indians,indians,CLE,64.82502514014823,381.8146007906987,387.27854738079856,outfield_outer,7.2,9,N
Progressive Field,Cleveland Indians,indians,CLE,51.43316228684542,386.8256174050021,390.22996868972797,outfield_outer,5.7,9,N
Progressive Field,Cleveland Indians,indians,CLE,38.04728123091008,391.8514926543349,393.6942822857531,outfield_outer,4.2,9,N
Progressive Field,Cleveland Indians,indians,CLE,24.668264864726492,396.89459017181866,397.6604569215956,outfield_outer,2.7,9,N
Progressive Field,Cleveland Indians,indians,CLE,11.27153874151689,401.8915959723908,402.0496269104561,outfield_outer,1.2,9,N
Progressive Field,Cleveland Indians,indians,CLE,-2.216375509354607,406.62592752330096,406.6319678217433,outfield_outer,-0.2,9,N
Progressive Field,Cleveland Indians,indians,CLE,-15.583748054180646,411.7015993889474,411.9964321967285,outfield_outer,-1.6,9,N
Progressive Field,Cleveland Indians,indians,CLE,-29.2532048242226,412.5646763272109,413.6004861523548,outfield_outer,-3,19,N
Progressive Field,Cleveland Indians,indians,CLE,-41.18166879041628,404.7210708333806,406.81085902527457,outfield_outer,-4.4,19,N
Progressive Field,Cleveland Indians,indians,CLE,-53.02149176688832,396.70436981403736,400.2319772566139,outfield_outer,-5.7,19,N
Progressive Field,Cleveland Indians,indians,CLE,-64.87429534550016,388.7067253530347,394.0832304618591,outfield_outer,-7.1,19,N
Progressive Field,Cleveland Indians,indians,CLE,-76.73781799630811,380.7249046536809,388.38144360201983,outfield_outer,-8.5,19,N
Progressive Field,Cleveland Indians,indians,CLE,-88.56178348779083,372.6853832669085,383.06342085265834,outfield_outer,-10,19,N
Progressive Field,Cleveland Indians,indians,CLE,-100.47418520555208,364.77678647280544,378.36115794587886,outfield_outer,-11.5,19,N
Progressive Field,Cleveland Indians,indians,CLE,-112.28269653568108,356.7139501023304,373.9682421529022,outfield_outer,-13.1,19,N
Progressive Field,Cleveland Indians,indians,CLE,-124.19788012043074,348.80972090642086,370.2611711011892,outfield_outer,-14.7,19,N
Progressive Field,Cleveland Indians,indians,CLE,-136.07265631958776,340.8446440102748,367.00250564316264,outfield_outer,-16.3,19,N
Progressive Field,Cleveland Indians,indians,CLE,-147.9509981679956,332.8850666768446,364.28280974450814,outfield_outer,-18,19,N
Progressive Field,Cleveland Indians,indians,CLE,-159.8119422662477,324.9001462460365,362.0772872213975,outfield_outer,-19.6,19,N
Progressive Field,Cleveland Indians,indians,CLE,-171.69887499069318,316.9532342190716,360.4717136683534,outfield_outer,-21.3,19,N
Progressive Field,Cleveland Indians,indians,CLE,-183.52657075418878,308.9185277287039,359.3224999173615,outfield_outer,-23,19,N
Progressive Field,Cleveland Indians,indians,CLE,-195.33154309558503,300.8507604020724,358.6998630646624,outfield_outer,-24.7,19,N
Progressive Field,Cleveland Indians,indians,CLE,-204.12474473067678,290.01219812211343,354.64628359956623,outfield_outer,-26.4,19,N
Progressive Field,Cleveland Indians,indians,CLE,-211.06872345922076,277.5132256441115,348.65971437793695,outfield_outer,-27.9,19,N
Progressive Field,Cleveland Indians,indians,CLE,-217.90948485980348,264.95725763084783,343.05523165100453,outfield_outer,-29.6,19,N
Progressive Field,Cleveland Indians,indians,CLE,-224.7013471116728,252.37476518040214,337.9108129280026,outfield_outer,-31.3,19,N
Progressive Field,Cleveland Indians,indians,CLE,-231.5873269189682,239.84361184013733,333.4031315539725,outfield_outer,-33,19,N
T-Mobile Park,Seattle Mariners,mariners,SEA,-243.17818224,239.84596524307352,341.5577774856434,outfield_outer,-34,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-233.98770794797943,250.68939513240807,342.9218865902285,outfield_outer,-32.3,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-224.27044587620767,261.33037524748687,344.3701466743383,outfield_outer,-30.5,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-214.55557962972068,271.9736061848225,346.41555855853574,outfield_outer,-28.7,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-204.80053272169292,282.57978395187735,348.9908200818166,outfield_outer,-26.9,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-195.10071843558467,293.23670869053905,352.210246383806,outfield_outer,-25.2,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-185.48288393832078,303.96759977964354,356.0901598610584,outfield_outer,-23.5,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-175.7670475462221,314.60978356497606,360.37948182147795,outfield_outer,-21.9,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-165.99410907745022,325.1992968708926,365.11453947184765,outfield_outer,-20.3,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-156.3200702644475,335.87959526552936,370.4741109486837,outfield_outer,-18.7,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-146.58822596082993,346.5071990770872,376.2384177653732,outfield_outer,-17.2,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-134.8631883768136,354.777069804121,379.54558202929735,outfield_outer,-15.6,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-122.72267226019937,362.5391640641559,382.7473053687266,outfield_outer,-14,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-110.63413217543011,370.3828860372511,386.5532220425719,outfield_outer,-12.5,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-97.98695114800823,377.12495567543414,389.646859076883,outfield_outer,-10.9,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-84.56335200165337,382.36542913935307,391.60475214516634,outfield_outer,-9.4,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-71.06802197976754,387.41811441885966,393.8825448379013,outfield_outer,-7.8,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-57.64223643782667,392.652752932142,396.8611996740725,outfield_outer,-6.3,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-44.358969338795745,398.2286218928165,400.69159394159,outfield_outer,-4.8,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-30.929554103561344,403.4543097661422,404.6381314037511,outfield_outer,-3.3,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-17.323885822516683,408.1178378346252,408.48535662713914,outfield_outer,-1.8,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,-3.506879881356431,405.38534083647653,405.4005090914521,outfield_outer,-0.4,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,10.252181545072432,401.1022365432354,401.2332381376432,outfield_outer,1.1,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,24.016741027580753,396.8368025617811,397.5628902664884,outfield_outer,2.6,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,37.779088627603464,392.5642821773323,394.37795980370976,outfield_outer,4.1,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,51.54834304419695,388.31403290723335,391.7205889703554,outfield_outer,5.7,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,65.30878757183592,384.0354913356574,389.5490936191779,outfield_outer,7.2,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,79.06761877762386,379.7517549630971,387.89571244951367,outfield_outer,8.8,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,92.8265484636626,375.46823800786945,386.77275738139934,outfield_outer,10.4,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,106.5955202188018,371.21706797846946,386.2184828426115,outfield_outer,12,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,120.35450417208833,366.93386005657425,386.16792245152476,outfield_outer,13.6,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,132.44087166746309,360.2024583773835,383.7790972801256,outfield_outer,15.1,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,141.5305116671988,349.02086381978836,376.6250776492324,outfield_outer,16.6,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,150.66568890536252,337.8761799695826,369.9465674988285,outfield_outer,18,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,159.76710994573233,326.70384594294416,363.6769615666116,outfield_outer,19.5,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,168.84899055549164,315.5156307012889,357.8548516206545,outfield_outer,21.1,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,177.96060108102333,304.3516016996749,352.5618711577823,outfield_outer,22.7,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,187.001166252078,293.1314562758953,347.70028305721064,outfield_outer,24.4,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,196.1613743717211,282.00744039426826,343.52216992958296,outfield_outer,26.1,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,205.18719203628925,270.774161639253,339.73582440946285,outfield_outer,27.9,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,214.21430235554635,259.54217656317235,336.52623783120146,outfield_outer,29.7,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,223.28794094085126,248.34730951531938,333.9669006250514,outfield_outer,31.5,8,NE
T-Mobile Park,Seattle Mariners,mariners,SEA,232.38059514438066,237.16784042136675,332.0381386675203,outfield_outer,33.3,8,NE
LoanDepot Park,Miami Marlins,marlins,MIA,245.92342034,233.17054153000004,338.8905872241332,outfield_outer,34.9,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,236.8903280099656,244.64968992511112,340.5444145557553,outfield_outer,33.1,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,228.0343597965289,256.2663615200276,343.03369702483496,outfield_outer,31.2,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,219.05556595959567,267.7881490629981,345.9708568022244,outfield_outer,29.5,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,210.04095206763537,279.28178606255847,349.45030772882626,outfield_outer,27.7,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,200.95381902060532,290.7181565918284,353.411210845266,outfield_outer,26,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,191.93251130846477,302.20689023449796,358.00432036831603,outfield_outer,24.3,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,183.0034669040624,313.7669972727485,363.23545735027466,outfield_outer,22.7,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,174.05011752529447,325.3088138831418,368.9434479708583,outfield_outer,21.1,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,165.06769523077705,336.8280381976563,375.1006149353564,outfield_outer,19.6,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,156.0595819295433,348.3271445727244,381.68886905202186,outfield_outer,18.1,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,146.6110637821387,359.40056817176605,388.15405759249586,outfield_outer,16.6,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,135.68561012022565,369.09635366041755,393.24636435587536,outfield_outer,15.1,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,124.32940590423145,378.2250739710772,398.13566500996365,outfield_outer,13.6,7,ESE
LoanDepot Park,Miami Marlins,marlins,MIA,111.64941898158582,385.4734015164418,401.3170019268828,outfield_outer,12.1,7,ESE
